sitename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cartoonnetwork.com,0.2,0.6,0.18,0.6,0.2,0.6,0.4875,0.6,0.2,0.6,0.5521875,0.6,0.1615625,0.8,0.6,0.6,0.5925,0.1998786408,0.2,0.6,0.175,0.6,0.5999089806,0.6,0.6,0.5459375,0.4340625,0.6,0.6,0.27625,0.5925,0.3553125,0.3128125,0.6,0.1920731707,0.3715625,0.391875,0.319375,0.485,0.2,0.41875,0.5925,0.3490625,0.2,0.5825,0.215625
citi.com,0.75,0.6931640625,0.1125,0.6068359375,0.1337890625,0.75,0.43828125,0.75,0.125,0.75,0.75,0.75,0.1009765625,0.75,0.57421875,0.75,0.75,0.1249241505,0.75,0.6633984375,0.109375,0.75,0.1249241505,0.75,0.75,0.75,0.4103515625,0.550390625,0.75,0.655859375,0.662890625,0.321875,0.0998046875,0.125,0.1200457317,0.166015625,0.5384765625,0.125,0.125,0.1201171875,0.75,0.7453125,0.1107421875,0.125,0.2271484375,0.1125
cnet.com,0.875,0.1584960938,0.08046875,0.7044921875,0.75,0.0600585938,0.129296875,0.6875,0.0625,0.9375,0.325390625,0.8125,0.0504882813,0.9375,0.13828125,0.6875,0.4219726563,0.0624620752,0.0625,0.9375,0.0546875,0.9375,0.0624620752,0.4272766113,0.9375,0.11640625,0.0787109375,0.0625,0.75,0.0798828125,0.3921875,0.115625,0.0499023438,0.35546875,0.0600228659,0.0625,0.0803710938,0.0989257813,0.17890625,0.0600585938,0.189453125,0.93515625,0.0553710938,0.0625,0.1161132813,0.05625
costco.com,0.8333333333,0.8333333333,0.15,0.8333333333,0.1666666667,0.16015625,0.4286458333,0.8333333333,0.1666666667,0.8333333333,0.8333333333,0.8333333333,0.1346354167,0.8333333333,0.8333333333,0.8333333333,0.8270833333,0.166565534,0.1666666667,0.83328125,0.1458333333,0.8333333333,0.833282767,0.8333740234,0.8333333333,0.4927083333,0.8333333333,0.2533854167,0.8333333333,0.2390625,0.8270833333,0.45078125,0.1330729167,0.8333333333,0.1600609756,0.1666666667,0.1666666667,0.1666666667,0.1666666667,0.8268229167,0.7395833333,0.8270833333,0.8143229167,0.1666666667,0.20625,0.15
diply.com,0.9090909091,0.1625,0.0818181818,0.8451704545,0.0909090909,0.0873579545,0.1573863636,0.6274147727,0.0909090909,0.9090909091,0.9090909091,0.6511363636,0.0734375,0.9090909091,0.2384943182,0.9090909091,0.3346590909,0.0908539276,0.0909090909,0.8428977273,0.0795454545,0.9090909091,0.0908539276,0.2737926136,0.9090909091,0.4427556818,0.1745738636,0.2498579545,0.9090909091,0.1113636364,0.2232954545,0.1480113636,0.0725852273,0.0909090909,0.0873059867,0.1276988636,0.1042613636,0.0909090909,0.2532670455,0.0873579545,0.2897727273,0.9056818182,0.0805397727,0.0909090909,0.1230113636,0.0818181818
ebay.com,0.3333333333,0.6666666667,0.3,0.6666666667,0.3333333333,0.3203125,0.446875,0.6666666667,0.3333333333,0.6666666667,0.6666666667,0.6666666667,0.2692708333,0.6666666667,0.6546875,0.6666666667,0.6666666667,0.3545206311,0.6666666667,0.6665625,0.2916666667,0.6666666667,0.3344963592,0.6667480469,0.6666666667,0.6666666667,0.5151041667,0.6666666667,0.6666666667,0.5953125,0.6666666667,0.5609375,0.2661458333,0.3333333333,0.3201219512,0.6666666667,0.5171875,0.3333333333,0.6666666667,0.3203125,0.6666666667,0.6541666667,0.3911458333,0.3333333333,0.3979166667,0.3
etsy.com,0.89921875,0.235,0.09,0.9,0.1,0.09609375,0.18109375,0.27171875,0.1,0.9,0.9,0.5625,0.08078125,0.9,0.18609375,0.9,0.30609375,0.0999393204,0.1,0.8495625,0.0875,0.9,0.2609071602,0.2599365234,0.9,0.14890625,0.2490625,0.20140625,0.9,0.1265625,0.48296875,0.11171875,0.07984375,0.9,0.0960365854,0.19796875,0.1,0.1,0.6003125,0.09609375,0.334375,0.89625,0.88859375,0.1,0.0875,0.09
heart.org,0.75,0.2396484375,0.1125,0.75,0.4330078125,0.1201171875,0.20078125,0.125,0.125,0.75,0.75,0.42421875,0.1009765625,0.75,0.2310546875,0.75,0.75,0.1249241505,0.75,0.75,0.109375,0.75,0.1249241505,0.75,0.75,0.233203125,0.125,0.5583984375,0.75,0.1666015625,0.6583984375,0.125,0.0998046875,0.125,0.1200457317,0.2875,0.1986328125,0.1533203125,0.125,0.625,0.59375,0.7453125,0.7357421875,0.125,0.1552734375,0.1125
history.com,0.8888888889,0.2697916667,0.1,0.5920138889,0.196875,0.6321180556,0.23125,0.1111111111,0.1111111111,0.8888888889,0.8888888889,0.4753472222,0.0897569444,0.8888888889,0.3173611111,0.25,0.6984375,0.1110436893,0.8888888889,0.8888541667,0.0972222222,0.8888888889,0.7885315534,0.8725585938,0.8888888889,0.2767361111,0.2447916667,0.5050347222,0.8888888889,0.1111111111,0.4458333333,0.2135416667,0.0887152778,0.3541666667,0.1067073171,0.1111111111,0.5902777778,0.1444444444,0.3654513889,0.1067708333,0.3020833333,0.8847222222,0.4345486111,0.1111111111,0.1317708333,0.1
imgur.com,0.9545454545,0.1561079545,0.0409090909,0.3857244318,0.0454545455,0.3333806818,0.0454545455,0.0454545455,0.0454545455,0.9545454545,0.9545454545,0.1668323864,0.0413352273,0.6928267045,0.08515625,0.8892045455,0.3651988636,0.0454269638,0.0454545455,0.6450852273,0.0397727273,0.9545454545,0.0454269638,0.2054776278,0.9545454545,0.0672585227,0.0571022727,0.1247869318,0.0454545455,0.2316051136,0.1216619318,0.1061079545,0.0414772727,0.0454545455,0.0436529933,0.0933948864,0.0454545455,0.0454545455,0.1271306818,0.0436789773,0.1306818182,0.9545454545,0.0402698864,0.0454545455,0.0558238636,0.0409090909
kongregate.com,0.8,0.524375,0.18,0.8,0.2,0.733125,0.4090625,0.2,0.2,0.8,0.4546875,0.75375,0.1615625,0.8,0.51375,0.8,0.7925,0.1998786408,0.8,0.8000625,0.175,0.8,0.8000606796,0.7999511719,0.8,0.5659375,0.5865625,0.4128125,0.8,0.51625,0.6046875,0.2,0.1596875,0.8,0.1920731707,0.2975,0.2340625,0.2,0.2,0.1921875,0.6375,0.8,0.1771875,0.2,0.175,0.18
kotaku.com,0.8921875,0.0945625,0.105625,0.079375,0.0429375,0.0384375,0.0804375,0.04,0.04,0.96,0.96,0.96,0.0323125,0.6268125,0.1770625,0.8795,0.8531875,0.0399757282,0.647,0.389175,0.035,0.96,0.3400667476,0.3979101563,0.96,0.0585,0.28225,0.1978125,0.88,0.2,0.354125,0.1535625,0.118,0.04,0.0384146341,0.04,0.11325,0.04,0.04,0.0384375,0.1275,0.9406875,0.0354375,0.04,0.0434375,0.036
lifehacker.com,0.3824375,0.36925,0.091375,0.7415,0.0506875,0.2573125,0.094,0.04,0.04,0.96,0.7011875,0.20775,0.0323125,0.440375,0.06825,0.96,0.1269375,0.0399757282,0.759625,0.347325,0.035,0.96,0.0402487864,0.1479199219,0.927625,0.060125,0.0686875,0.1779375,0.04,0.05275,0.1704375,0.776375,0.059,0.27125,0.0384146341,0.0515,0.068125,0.04,0.071875,0.412875,0.12125,0.7735,0.441375,0.04,0.0509375,0.036
macys.com,0.8333333333,0.7981770833,0.15,0.8052083333,0.4143229167,0.1666666667,0.3333333333,0.8333333333,0.1671875,0.8333333333,0.8333333333,0.6453125,0.1346354167,0.8333333333,0.5799479167,0.1666666667,0.8270833333,0.166565534,0.8333333333,0.83328125,0.1458333333,0.8333333333,0.6309921117,0.3395996094,0.8333333333,0.7973958333,0.4046875,0.3333333333,0.8333333333,0.1666666667,0.8270833333,0.625,0.1330729167,0.1666666667,0.1600609756,0.1666666667,0.2515625,0.1666666667,0.1666666667,0.8333333333,0.375,0.8270833333,0.1622395833,0.1666666667,0.1458333333,0.15
marriott.com,0.875,0.5974609375,0.2572265625,0.875,0.1423828125,0.1201171875,0.125,0.875,0.125,0.875,0.875,0.875,0.2470703125,0.875,0.29296875,0.875,0.875,0.1249241505,0.875,0.8750390625,0.109375,0.875,0.1249241505,0.8749694824,0.875,0.1701171875,0.3671875,0.391796875,0.875,0.25703125,0.644921875,0.3201171875,0.4201171875,0.8671875,0.1200457317,0.269921875,0.433203125,0.180859375,0.251171875,0.1201171875,0.6328125,0.782421875,0.1107421875,0.125,0.254296875,0.1826953125
mathworks.com,0.875,0.2421875,0.1125,0.3533203125,0.125,0.331640625,0.234375,0.3623046875,0.125,0.875,0.875,0.625,0.1009765625,0.875,0.2345703125,0.875,0.45390625,0.1249241505,0.625,0.8750390625,0.109375,0.7916015625,0.3070198726,0.5104064941,0.875,0.2658203125,0.4681640625,0.3052734375,0.625,0.255078125,0.50546875,0.326171875,0.0998046875,0.69140625,0.1200457317,0.1705078125,0.2369140625,0.125,0.625,0.625,0.22265625,0.875,0.875,0.125,0.2974609375,0.1125
mozilla.org,0.8571428571,0.3877232143,0.1285714286,0.8571428571,0.1428571429,0.1372767857,0.3292410714,0.8571428571,0.1428571429,0.8571428571,0.8571428571,0.4174107143,0.1154017857,0.8571428571,0.4616071429,0.8571428571,0.4866071429,0.1427704577,0.8571428571,0.6179464286,0.125,0.8571428571,0.1829490291,0.8571428571,0.8571428571,0.2861607143,0.7321428571,0.8571428571,0.8571428571,0.190625,0.4537946429,0.2024553571,0.1140625,0.8571428571,0.137195122,0.3040178571,0.2515625,0.1428571429,0.2696428571,0.3046875,0.5669642857,0.8517857143,0.1265625,0.1428571429,0.125,0.1285714286
nytimes.com,0.44,0.1514375,0.041375,1,0.04,0.0384375,0.0714375,0.1635,0.04,0.7456875,0.44,0.20525,0.0323125,0.8315,0.058875,1,0.469625,0.0399757282,0.04,0.188175,0.035,1,0.2405643204,0.1119726563,1,0.26775,0.1823125,0.15825,0.44,0.25375,0.180875,0.110625,0.0319375,0.715,0.0384146341,0.08825,0.103875,0.04,0.04,0.5698125,0.04,1,0.0354375,0.04,0.092875,0.036
opera.com,0.3333333333,0.6619791667,0.3,0.6666666667,0.3333333333,0.6666666667,0.6666666667,0.3333333333,0.3333333333,0.6666666667,0.6666666667,0.6666666667,0.2692708333,0.6666666667,0.6203125,0.6666666667,0.6666666667,0.333131068,0.3333333333,0.6665625,0.2916666667,0.6666666667,0.666717233,0.6667480469,0.6619791667,0.5526041667,0.6666666667,0.4854166667,0.6666666667,0.6666666667,0.6541666667,0.6598958333,0.2661458333,0.3333333333,0.3201219512,0.3333333333,0.6666666667,0.4302083333,0.3333333333,0.3203125,0.6666666667,0.6541666667,0.2953125,0.3333333333,0.359375,0.3
overstock.com,0.875,0.258984375,0.1125,0.819921875,0.875,0.1201171875,0.2359375,0.3505859375,0.125,0.875,0.1685546875,0.24765625,0.1009765625,0.875,0.250390625,0.875,0.875,0.1249241505,0.875,0.8750390625,0.109375,0.875,0.1249241505,0.3196105957,0.875,0.274609375,0.3009765625,0.3994140625,0.875,0.2357421875,0.8703125,0.125,0.0998046875,0.53515625,0.1200457317,0.125,0.2615234375,0.125,0.4482421875,0.1201171875,0.7109375,0.8703125,0.875,0.125,0.15,0.1125
playstation.com,0.8571428571,0.459375,0.1285714286,0.8571428571,0.8276785714,0.1372767857,0.2401785714,0.8571428571,0.1428571429,0.8571428571,0.8571428571,0.5669642857,0.1935267857,0.8571428571,0.3973214286,0.1428571429,0.8571428571,0.1427704577,0.1428571429,0.8571428571,0.125,0.775,0.8326326283,0.8571428571,0.8571428571,0.6194196429,0.4589285714,0.6785714286,0.1428571429,0.8571428571,0.8517857143,0.8571428571,0.1140625,0.7455357143,0.137195122,0.2107142857,0.2381696429,0.1428571429,0.3828125,0.1372767857,0.8571428571,0.8517857143,0.8408482143,0.1428571429,0.2151785714,0.2259375
ranker.com,0.1653846154,0.1290865385,0.1484375,0.9174278846,0.1483173077,0.2945913462,0.0769230769,0.9230769231,0.0769230769,0.5372596154,0.9230769231,0.2554086538,0.0621394231,0.9230769231,0.1579326923,0.2596153846,0.2420673077,0.0768764003,0.0769230769,0.3754326923,0.0673076923,0.9230769231,0.1314880508,0.3977614183,0.9230769231,0.1570913462,0.1902644231,0.2592548077,0.9230769231,0.1088942308,0.4066105769,0.1328125,0.0614182692,0.0769230769,0.0738742964,0.0769230769,0.0872596154,0.0769230769,0.234375,0.0739182692,0.2451923077,0.9201923077,0.9143028846,0.0769230769,0.08125,0.0692307692
rantsports.com,0.5833333333,0.5833333333,0.075,0.8736979167,0.0833333333,0.5833333333,0.1716145833,0.0833333333,0.0833333333,0.9166666667,0.9045572917,0.2782552083,0.0673177083,0.5833333333,0.1932291667,0.5833333333,0.5,0.083282767,0.0833333333,0.84328125,0.0729166667,0.5833333333,0.1728231189,0.424987793,0.9166666667,0.2123697917,0.0967447917,0.3240885417,0.3786458333,0.3513020833,0.728515625,0.134765625,0.0665364583,0.2916666667,0.0800304878,0.0833333333,0.2389322917,0.0833333333,0.1736979167,0.080078125,0.2005208333,0.9009114583,0.205859375,0.0833333333,0.141015625,0.075
retailmenot.com,0.6869791667,0.2402777778,0.1223958333,0.8888888889,0.1182291667,0.1067708333,0.1111111111,0.1111111111,0.1111111111,0.8888888889,0.8888888889,0.3953125,0.0897569444,0.8888888889,0.4274305556,0.8888888889,0.6041666667,0.1990291262,0.8888888889,0.8888541667,0.1236111111,0.8888888889,0.3765169903,0.3182779948,0.8888888889,0.3333333333,0.4239583333,0.1111111111,0.8888888889,0.6953125,0.2552083333,0.8888888889,0.0887152778,0.6145833333,0.1067073171,0.1111111111,0.2633680556,0.1111111111,0.3276041667,0.1067708333,0.3020833333,0.8847222222,0.8762152778,0.1111111111,0.1260416667,0.1
samsung.com,0.6,0.5634375,0.18,0.6,0.2146875,0.1921875,0.339375,0.6,0.2,0.6,0.6,0.6,0.1615625,0.6,0.6,0.6,0.5925,0.1998786408,0.2,0.6,0.175,0.6,0.5999089806,0.6,0.6,0.6,0.4134375,0.6,0.6,0.6,0.5925,0.26375,0.1596875,0.6,0.1920731707,0.378125,0.4559375,0.2,0.6,0.1921875,0.6,0.5925,0.6,0.2,0.33375,0.18
scribd.com,0.7,0.3486607143,0.1285714286,0.7214285714,0.1529017857,0.1372767857,0.4633928571,0.8571428571,0.1428571429,0.8571428571,0.8571428571,0.8571428571,0.1154017857,0.8571428571,0.2473214286,0.8571428571,0.5901785714,0.1427704577,0.7142857143,0.8571428571,0.125,0.8571428571,0.3107012829,0.8571428571,0.8229910714,0.2216517857,0.4888392857,0.6933035714,0.8571428571,0.2417410714,0.7091517857,0.3381696429,0.2013392857,0.1428571429,0.137195122,0.3549107143,0.3399553571,0.1428571429,0.1428571429,0.7142857143,0.8571428571,0.8517857143,0.1265625,0.1428571429,0.1716517857,0.1641964286
sfgate.com,0.5151875,0.0951875,0.1279375,0.32125,0.1084375,0.0384375,0.0960625,0.0700625,0.04,1,0.4834375,0.216875,0.0323125,0.420875,0.1509375,1,0.165625,0.0399757282,0.119875,0.9028875,0.035,0.04,0.0863956311,0.1509375,1,0.08225,0.064375,0.04,1,0.04,0.27775,0.0560625,0.03625,0.09625,0.0384146341,0.04,0.067875,0.04975,0.143875,0.0384375,0.04,0.9985,0.0354375,0.04,0.051,0.036
sitepoint.com,0.8120833333,0.0855208333,0.06,0.6633333333,0.4220833333,0.0640625,0.1359375,0.8666666667,0.0666666667,0.9333333333,0.8666666667,0.4719791667,0.0538541667,0.9333333333,0.1941666667,0.8666666667,0.2573958333,0.0666262136,0.0666666667,0.9333125,0.0583333333,0.9333333333,0.3712682039,0.3158691406,0.9333333333,0.1429166667,0.1898958333,0.1033333333,0.8642708333,0.1195833333,0.1660416667,0.1566666667,0.0532291667,0.8666666667,0.0640243902,0.0666666667,0.12875,0.0666666667,0.0666666667,0.0640625,0.15,0.9308333333,0.0590625,0.0666666667,0.0583333333,0.06
slideshare.net,0.93125,0.208359375,0.04625,0.078828125,0.05,0.3084375,0.08703125,0.125625,0.05,0.662890625,0.112421875,0.194921875,0.040390625,0.95,0.10296875,0.95,0.6371875,0.0499696602,0.95,0.25040625,0.04375,0.95,0.1861574636,0.2960449219,0.95,0.105625,0.16171875,0.126640625,0.95,0.27828125,0.3875,0.1346875,0.143359375,0.2453125,0.0480182927,0.05,0.0928125,0.05,0.06859375,0.048046875,0.1046875,0.948125,0.044296875,0.05,0.04375,0.045
squareup.com,0.0666666667,0.1430208333,0.06,0.2501041667,0.0666666667,0.0640625,0.0666666667,0.1913541667,0.0666666667,0.9333333333,0.9333333333,0.6398958333,0.0538541667,0.9333333333,0.5553125,0.9333333333,0.3288541667,0.0666262136,0.0666666667,0.9333125,0.0583333333,0.9333333333,0.0666262136,0.34921875,0.8644791667,0.1314583333,0.1746875,0.1364583333,0.0666666667,0.1348958333,0.4403125,0.191875,0.0532291667,0.0666666667,0.0640243902,0.1070833333,0.15625,0.0666666667,0.2014583333,0.0728125,0.3375,0.9333333333,0.0590625,0.0666666667,0.0583333333,0.06
stubhub.com,0.3732142857,0.6747767857,0.1285714286,0.8214285714,0.396875,0.8571428571,0.1428571429,0.1428571429,0.1428571429,0.8571428571,0.8571428571,0.8571428571,0.1154017857,0.8571428571,0.3450892857,0.8571428571,0.8571428571,0.1427704577,0.1428571429,0.8571428571,0.125,0.8571428571,0.68615638,0.404296875,0.8571428571,0.2147321429,0.2591517857,0.7944196429,0.8571428571,0.3272321429,0.2459821429,0.1627232143,0.1140625,0.1428571429,0.137195122,0.1428571429,0.2888392857,0.1428571429,0.1428571429,0.1372767857,0.1875,0.8571428571,0.1265625,0.1428571429,0.4236607143,0.1285714286
ted.com,0.68546875,0.2403125,0.09,0.76734375,0.9,0.09609375,0.1,0.39375,0.1,0.9,0.9,0.51890625,0.08078125,0.9,0.165625,0.9,0.805,0.0999393204,0.8,0.8068125,0.0875,0.9,0.6243476942,0.7367431641,0.9,0.1978125,0.3003125,0.21125,0.78140625,0.171875,0.46453125,0.21953125,0.07984375,0.1,0.0960365854,0.1,0.82390625,0.1,0.71015625,0.09609375,0.2875,0.89625,0.4121875,0.1,0.11390625,0.09
theatlantic.com,0.95,0.08515625,0.045,0.858671875,0.055625,0.29390625,0.05,0.7334375,0.05,0.9,0.9,0.517578125,0.040390625,0.95,0.105,0.95,0.112890625,0.0499696602,0.05,0.94996875,0.04375,0.95,0.2036331917,0.1655639648,0.934765625,0.12140625,0.1078125,0.05,0.95,0.37015625,0.26828125,0.140546875,0.039921875,0.05,0.0480182927,0.05,0.089609375,0.05,0.136875,0.048046875,0.05,0.95,0.13828125,0.05,0.05140625,0.045
theonion.com,1,0.0774375,0.050875,0.22075,0.04,0.0384375,0.0766875,0.29025,0.04,1,0.0536875,0.92,0.0371875,0.5440625,0.0828125,0.91375,0.1460625,0.0399757282,0.92,0.5611875,0.035,1,0.0767293689,0.2093261719,1,0.287,0.04,0.090375,0.92,0.1803125,0.286875,0.1723125,0.0319375,0.9275,0.0384146341,0.04,0.05275,0.0488125,0.1441875,0.92,0.1025,0.9795625,0.74625,0.04,0.035,0.036
vimeo.com,0.2,0.54875,0.18,0.685,0.2,0.66875,0.2,0.8,0.2,0.8,0.8,0.8,0.1615625,0.8,0.4428125,0.8,0.7925,0.1998786408,0.8,0.8000625,0.175,0.8,0.5573118932,0.7974609375,0.8,0.6025,0.8,0.4721875,0.8,0.8,0.6515625,0.8,0.1596875,0.8,0.1920731707,0.256875,0.2,0.2,0.4353125,0.1921875,0.2,0.79125,0.8,0.2,0.4846875,0.18
weightwatchers.com,0.875,0.4990234375,0.1125,0.875,0.35546875,0.1201171875,0.125,0.125,0.125,0.75,0.875,0.3958984375,0.1009765625,0.875,0.198046875,0.125,0.3509765625,0.1249241505,0.75,0.4283203125,0.109375,0.875,0.8495524879,0.611114502,0.68515625,0.75,0.3623046875,0.125,0.125,0.75,0.51953125,0.3392578125,0.1037109375,0.125,0.1200457317,0.18515625,0.344921875,0.125,0.125,0.1201171875,0.4375,0.8703125,0.1107421875,0.125,0.3158203125,0.1250390625
whitehouse.gov,0.8571428571,0.3216517857,0.1285714286,0.8571428571,0.2598214286,0.7142857143,0.2933035714,0.3495535714,0.1428571429,0.8571428571,0.7049107143,0.7142857143,0.1404017857,0.8571428571,0.38125,0.8571428571,0.5660714286,0.1427704577,0.5714285714,0.8571428571,0.125,0.8571428571,0.3181128641,0.6193150112,0.8571428571,0.2095982143,0.3113839286,0.4703125,0.7142857143,0.4810267857,0.8517857143,0.2131696429,0.1140625,0.7142857143,0.137195122,0.2049107143,0.1618303571,0.1428571429,0.5714285714,0.1372767857,0.3879464286,0.8517857143,0.8408482143,0.1428571429,0.125,0.1285714286
wiley.com,0.8571428571,0.7200892857,0.1285714286,0.8571428571,0.3578125,0.1372767857,0.1428571429,0.5484375,0.1428571429,0.8571428571,0.8571428571,0.8571428571,0.1154017857,0.8571428571,0.3165178571,0.8571428571,0.8571428571,0.1427704577,0.8571428571,0.8282142857,0.125,0.8571428571,0.1427704577,0.8571428571,0.8571428571,0.8223214286,0.8055803571,0.7118303571,0.8571428571,0.8015625,0.8517857143,0.5654017857,0.1140625,0.5446428571,0.137195122,0.4337053571,0.8037946429,0.1428571429,0.8571428571,0.1372767857,0.8571428571,0.8571428571,0.3549107143,0.1428571429,0.7160714286,0.1285714286
wunderlist.com,0.8888888889,0.1376736111,0.1871527778,0.6600694444,0.1111111111,0.8888888889,0.2092013889,0.8888888889,0.1111111111,0.8888888889,0.8888888889,0.6229166667,0.0897569444,0.8888888889,0.4756944444,0.8888888889,0.6730902778,0.1110436893,0.8888888889,0.8888541667,0.0972222222,0.8888888889,0.1110436893,0.658610026,0.8888888889,0.3331597222,0.2456597222,0.2527777778,0.8888888889,0.1807291667,0.4890625,0.40625,0.0887152778,0.1111111111,0.1067073171,0.1111111111,0.1111111111,0.1111111111,0.1111111111,0.1067708333,0.1111111111,0.8847222222,0.0984375,0.1111111111,0.0972222222,0.1
